url,domain,date,state,title,direct_status,wayback_available,wayback_url,verdict
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=14137&seqno=313472&c=all&t=comfort%20women&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,www.mofa.go.kr,2014/3/5,Korea,Statement at the 25th Session of the UN Human Rights Council,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://overseas.mofa.go.kr/webmodule/common/download.jsp?boardid=3266&tablename=TYPE_LEGATION&seqno=fc6029fdcff007204302d060&fileseq=02201fffd06f06cfdefa704d,overseas.mofa.go.kr,2014/3/5,Korea,Statement by H.E. Yun Byung-se Minister of Foreign Affairs Republic of Korea,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://news.mofa.go.kr/enewspaper/subarticle/print_article.php?mailkey=ok&aid=6218&ltype=E,news.mofa.go.kr,2014/4/4,Korea,MOFA Spokesperson's Statements on Japan's Diplomatic Bluebook 2014 and Japan's Approval of Elementary School Textbooks,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?boardid=302&typeID=12&tableName=TYPE_ENGLISH&seqno=313658,www.mofa.go.kr,2014/4/21,Korea,MOFA Spokesperson’s Commentary on the Japanese Prime Minister’s Offering to the Yasukuni Shrine,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=14137&seqno=313660&c=all&t=comfort%20women&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,www.mofa.go.kr,2014/4/22,Korea,Keynote Speech at the Asan Plenum 2014,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=303&seqno=313695&c=&t=&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,www.mofa.go.kr,2014/5/1,Korea,"Spokesperson's Press Briefing (May 1, 2014)",SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?boardid=303&typeID=12&tableName=TYPE_ENGLISH&seqno=313726,www.mofa.go.kr,2014/5/8,Korea,"Spokesperson's Press Briefing (May 8, 2014)",SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=4726&seqno=313814&c=all&t=comfort%20women&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,www.mofa.go.kr,2014/5/30,Korea,2nd Vice Minister's Remarks at the Roundtable on ‘Trustpolitik and the Korean Peninsula’,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=303&seqno=314090&c=&t=&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,mofa.go.kr,2014/7/29,Korea,"Spokesperson's Press Briefing (July 29, 2014)",SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://mofa.go.kr/webmodule/htsboard/template/read/engreadboard.jsp?typeID=12&boardid=303&seqno=314123&c=&t=&pagenum=1&tableName=TYPE_ENGLISH&pc=&dc=&wc=&lu=&vu=&iu=&du=,mofa.go.kr,2014/8/7,Korea,"Deputy Spokesperson's Press Briefing (August 7, 2014)",SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1329642.shtml,www.fmprc.gov.cn,2016/1/5,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on January 5, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160516094349/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1329642.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1329999.shtml,www.fmprc.gov.cn,2016/1/6,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on January 6, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20161007092553/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1329999.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/wjdt_665385/zyjh_665391/P020160107590414767766.pdf,www.fmprc.gov.cn,2016/1/6,China,Remarks at Foreign M inistry’s 2016 New Year Reception,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20171208233339/http://www.fmprc.gov.cn:80/mfa_eng/wjdt_665385/zyjh_665391/P020160107590414767766.pdf,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1346238.shtml,www.fmprc.gov.cn,2016/3/9,China,Foreign Minister Wang Yi Meets the Press,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1348995.shtml,www.fmprc.gov.cn,2016/3/18,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on March 18, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1349763.shtml,www.fmprc.gov.cn,2016/3/22,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on March 22, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160326214332/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1349763.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1351862.shtml,www.fmprc.gov.cn,2016/3/30,China,"Foreign Ministry Spokesperson Hong Lei's Regular Press Conference on March 30, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160610173514/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1351862.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1354724.shtml,www.fmprc.gov.cn,2016/4/11,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on April 11, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1357438.shtml,www.fmprc.gov.cn,2016/4/21,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on April 21, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160503161651/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1357438.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1357851.shtml,www.fmprc.gov.cn,2016/4/22,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on April 22, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160503160449/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1357851.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1357950.shtml,www.fmprc.gov.cn,2016/4/23,China,Consultations and negotiations are the right approach to disputes settlement,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20180110025211/http://www.fmprc.gov.cn:80/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1357950.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1364924.shtml,www.fmprc.gov.cn,2016/5/19,China,"Foreign Ministry Spokesperson Hong Lei's Regular Press Conference on May 19, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20170109112403/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1364924.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1367358.shtml,www.fmprc.gov.cn,2016/5/27,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on May 27, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160730163729/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1367358.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1368227.shtml,www.fmprc.gov.cn,2016/5/31,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on May 31, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160704155400/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1368227.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1370293.shtml,www.fmprc.gov.cn,2016/6/7,China,"Foreign Ministry Spokesperson Hong Lei's Regular Press Conference on June 7, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160624043542/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1370293.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/ce/ceuk/eng/EmbassyNews/t1378315.htm,www.fmprc.gov.cn,2016/7/7,China,Ambassador Liu Xiaoming gives interview to Reuters on the South China Sea,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1379493.shtml,www.fmprc.gov.cn,2016/7/12,China,Statement of the Government of the People's Republic of China on China's Territorial Sovereignty and Maritime Rights and,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20211024031341/https://www.fmprc.gov.cn/mfa_eng/zxxx_662805/t1379493.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/ce/cesg/eng/fyrth/t1380245.htm,www.fmprc.gov.cn,2016/7/12,China,Foreign Ministry Spokesperson Lu Kang's Remarks on Japanese Foreign Minister's Statement on the Award of South China Sea,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/nanhai/eng/wjbxw_1/t1381980.htm,www.fmprc.gov.cn,2016/7/13,China,Vice Foreign Minister Liu Zhenmin at the Press Conference on the White Paper Titled China Adheres to the Position of Set,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20201023114517/https://www.fmprc.gov.cn/nanhai/eng/wjbxw_1/t1381980.htm,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1382026.shtml,www.fmprc.gov.cn,2016/7/15,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on July 15, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20161023180908/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/t1382026.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1385927.shtml,www.fmprc.gov.cn,2016/7/30,China,Ambassador Liu Xiaoming's Q&A after his speech on the South China Sea at the Chatham House,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20160810120904/http://www.fmprc.gov.cn:80/mfa_eng/wjb_663304/zwjg_665342/zwbd_665378/t1385927.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1389238.shtml,www.fmprc.gov.cn,2016/8/15,China,Foreign Ministry Spokesperson Lu Kang's Remarks on Some Japanese Cabinet Members Visiting Yasukuni Shrine,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/ce/cese/eng/fyrth/t1391901.htm,www.fmprc.gov.cn,2016/8/25,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on August 25, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/ce/cesl/eng/fyrth/t1392355.htm,www.fmprc.gov.cn,2016/8/27,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on August 26, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/ce/cegv/eng/fyrth/t1392725.htm,www.fmprc.gov.cn,2016/8/29,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on August 29, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1399023.shtml,www.fmprc.gov.cn,2016/9/20,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on September 20, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20180709235305/http://www.fmprc.gov.cn:80/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1399023.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1406504.shtml,www.fmprc.gov.cn,2016/10/17,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 17, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,True,http://web.archive.org/web/20210509015202/https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/t1406504.shtml,RECOVERABLE_WAYBACK
http://www.fmprc.gov.cn/ce/cedk/eng/fyrth/t1406818.htm,www.fmprc.gov.cn,2016/10/18,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 18, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/t1407178.shtml,www.fmprc.gov.cn,2016/10/19,China,"Foreign Ministry Spokesperson Hua Chunying's Regular Press Conference on October 19, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/ce/cegv/eng/fyrth/t1408663.htm,www.fmprc.gov.cn,2016/10/25,China,"Foreign Ministry Spokesperson Lu Kang's Regular Press Conference on October 25, 2016",HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/press/kaiken/kaiken4e_000217.html,www.mofa.go.jp,2016/1/4,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/97_abe/statement/201601/1215413_10999.html,japan.kantei.go.jp,2016/1/4,Japan,New Year's Press Conference by Prime Minister Shinzo Abe,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201601/5_a.html,japan.kantei.go.jp,2016/1/5,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003313/https://japan.kantei.go.jp/tyoukanpress/201601/5_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000219.html,www.mofa.go.jp,2016/1/8,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20230129084927/https://www.mofa.go.jp/press/kaiken/kaiken4e_000219.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201601/13_p.html,japan.kantei.go.jp,2016/1/13,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003354/https://japan.kantei.go.jp/tyoukanpress/201601/13_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000221.html,www.mofa.go.jp,2016/1/15,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20230129082546/https://www.mofa.go.jp/press/kaiken/kaiken4e_000221.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/fp/pp/page4e_000370.html,www.mofa.go.jp,2016/1/19,Japan,Policy speech by Foreign Minister Kishida at JIIA Forum,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/fp/pp/page24e_000140.html,www.mofa.go.jp,2016/1/22,Japan,Foreign Policy Speech by Foreign Minister Kishida to the 190th Session of the Diet,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/press/kaiken/kaiken4e_000223.html,www.mofa.go.jp,2016/1/22,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/97_abe/statement/201601/1215627_10999.html,japan.kantei.go.jp,2016/1/22,Japan,Policy Speech by Prime Minister Shinzo Abe to the 190th Session of the Diet,HTTP_200,False,,LIVE_DIRECT
http://www.mofa.go.jp/press/kaiken/kaiken4e_000224.html,www.mofa.go.jp,2016/1/26,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20230129101933/https://www.mofa.go.jp/press/kaiken/kaiken4e_000224.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201601/26_p.html,japan.kantei.go.jp,2016/1/26,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003355/https://japan.kantei.go.jp/tyoukanpress/201601/26_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000225.html,www.mofa.go.jp,2016/1/29,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/97_abe/decisions/2016/1215703_11024.html,japan.kantei.go.jp,2016/1/30,Japan,Statement by the Chief Cabinet Secretary on the Visit to the Philippines by Their Majesties the Emperor and Empress of J,HTTP_200,False,,LIVE_DIRECT
http://www.mofa.go.jp/press/kaiken/kaiken4e_000244.html,www.mofa.go.jp,2016/2/17,Japan,Press Conference by Foreign Press Secretary Yasuhisa Kawamura,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201602/17_a.html,japan.kantei.go.jp,2016/2/17,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816001344/https://japan.kantei.go.jp/tyoukanpress/201602/17_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201603/1_p.html,japan.kantei.go.jp,2016/3/1,Japan,Press Conference by the Deputy Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20250211130148/https://japan.kantei.go.jp/tyoukanpress/201603/1_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201603/11_p.html,japan.kantei.go.jp,2016/3/11,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20250214053520/https://japan.kantei.go.jp/tyoukanpress/201603/11_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/97_abe/statement/201605/1217844_11007.html,japan.kantei.go.jp,2016/3/27,Japan,Remarks by Prime Minister Abe during the visit to Hiroshima with President Obama of the United States,HTTP_200,False,,LIVE_DIRECT
http://www.mofa.go.jp/press/kaiken/kaiken4e_000258.html,www.mofa.go.jp,2016/4/20,Japan,Press Conference by Foreign Press Secretary Yasuhisa Kawamura,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201604/22_a.html,japan.kantei.go.jp,2016/4/22,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815231618/https://japan.kantei.go.jp/tyoukanpress/201604/22_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201605/13_p.html,japan.kantei.go.jp,2016/5/13,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233003/https://japan.kantei.go.jp/tyoukanpress/201605/13_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201605/17_p.html,japan.kantei.go.jp,2016/5/17,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233023/https://japan.kantei.go.jp/tyoukanpress/201605/17_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201605/30_p.html,japan.kantei.go.jp,2016/5/30,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232943/https://japan.kantei.go.jp/tyoukanpress/201605/30_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201605/31_p.html,japan.kantei.go.jp,2016/5/31,Japan,Press Conference by the Deputy Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232956/https://japan.kantei.go.jp/tyoukanpress/201605/31_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000274.html,www.mofa.go.jp,2016/6/2,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201606/3_p.html,japan.kantei.go.jp,2016/6/3,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20250117144937/https://japan.kantei.go.jp/tyoukanpress/201606/3_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000271.html,www.mofa.go.jp,2016/6/8,Japan,Press Conference by Foreign Press Secretary Yasuhisa Kawamura,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190904121716/https://www.mofa.go.jp/press/kaiken/kaiken4e_000271.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/97_abe/statement/201606/1217954_11009.html,japan.kantei.go.jp,2016/6/23,Japan,Address by Prime Minister Shinzo Abe at the Memorial Ceremony to Commemorate the Fallen on the 71st Anniversary of the E,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201606/27_a.html,japan.kantei.go.jp,2016/6/27,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816000623/https://japan.kantei.go.jp/tyoukanpress/201606/27_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000280.html,www.mofa.go.jp,2016/6/28,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250911181938/https://www.mofa.go.jp/press/kaiken/kaiken4e_000280.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000288.html,www.mofa.go.jp,2016/7/6,Japan,Press Conference by Foreign Press Secretary Yasuhisa Kawamura,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190904124155/https://www.mofa.go.jp/press/kaiken/kaiken4e_000288.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201607/28_a.html,japan.kantei.go.jp,2016/7/28,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/press/kaiken/kaiken4e_000293.html,www.mofa.go.jp,2016/8/5,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/97_abe/statement/201608/06speech.html,japan.kantei.go.jp,2016/8/6,Japan,Address by Prime Minister Shinzo Abe at the Hiroshima Peace Memorial Ceremony,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/97_abe/statement/201608/1218755_11013.html,japan.kantei.go.jp,2016/8/15,Japan,Address by Prime Minister Shinzo Abe at the Seventy-First National Memorial Ceremony for the War Dead,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201608/15_a.html,japan.kantei.go.jp,2016/8/15,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235633/https://japan.kantei.go.jp/tyoukanpress/201608/15_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/97_abe/statement/201609/71unga.html,japan.kantei.go.jp,2016/9/21,Japan,Address by Prime Minister Shinzo Abe at the Seventy-First Session of the United Nations General Assembly,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/97_abe/statement/201609/1219335_11015.html,japan.kantei.go.jp,2016/9/23,Japan,Press Conference by Prime Minister Shinzo Abe Following the 71st Session of the United Nations General Assembly and His ,HTTP_200,False,,LIVE_DIRECT
http://www.mofa.go.jp/press/kaiken/kaiken4e_000309.html,www.mofa.go.jp,2016/10/14,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201610/14_a.html,japan.kantei.go.jp,2016/10/14,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.fmprc.gov.cn/ce/cgtrt/eng/topics/lianghui/t240621.htm,www.fmprc.gov.cn,None,China,Premier Wen Jiabao Meets Press,HTTP_200_REDIRECTED_TO_GENERIC_SOFT404_MARKER,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/j_info/japan/opinion/satoh.html,www.mofa.go.jp,None,Japan,"Letter written in response to the article ""Awkward Japan"" in the Washington Post",SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20150907132447/http://www.mofa.go.jp/j_info/japan/opinion/satoh.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/announce/announce/2007/3/1172927_822.html,www.mofa.go.jp,2007/3/23,Japan/China,"Japan-China Joint History Research Committee Members Pay Courtesy Call on Mr. Taro Aso, Minister for Foreign Affairs",SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190901170904/https://www.mofa.go.jp/announce/announce/2007/3/1172927_822.html,RECOVERABLE_WAYBACK
